text,HATE,NOT,OFFN,PRFN,Race,Religion,Gender,Other,None
unironically if the slaves in india and africa ever get freedom it will be only bcz white men are sent over there to earn it for them same as it ever was but we never get credit for being liberators only oppressors,0,1,0,1,0,0,0,0,1
ab a bitch no matter where he play,0,1,0,1,0,0,0,0,1
sprinkling adderall on my morning bagel hi i am calling to schedule an outlook meeting with your director if you could return my call,0,1,0,0,0,0,0,0,1
i hate caucasians,1,0,0,0,1,0,0,0,0
this is absolute bullshit it a psychological trick to attempt to show moslem supremacy these low iq shit skins have no balls are dickless assholes,1,0,0,1,0,1,0,0,0
william randolph hearst is the reason marijuana is illegal today he owned newspapers and timberland in n carolina decordecator came out around this time so he printed in his papers blacks and mexicans were smoking it and raping white women also was married to the president sister at the time,1,0,0,1,1,0,0,0,0
have you guys heard of that retarded findom fetish where complete idiots get off on giving women all their money and getting nothing in return for it had an hilarious video on it well the us relationship with israel is basically the foreign policy version of that,0,0,1,1,0,0,0,0,0
lol trump is helping isis retarded alt righters then trump goes and bombs the shit out of isis this is amazing how blown the fuck out the cucks are,0,0,1,1,0,0,0,1,0
it by this weird guy who sexualizes and writes smutty fics about lesbian ships we will be dragging him,0,0,1,1,0,0,1,0,0
the worst i see is the wife of a world war ii veteran being accosted by a syrian refugee in a bright orange shirt feet in front of at least three police officers,0,1,0,0,0,0,0,0,1
the weird thing is they are persians who are not white washed and my manager identifies as muslim or whatever when convenient plus the one who made an islamaphobic remarks lives in dubai can you imagine the audacity a whole ass muslim country,0,1,0,1,0,0,0,0,1
the nigger has a conception of his heroic ideal it reaches nowhere near white heights whites are utterly alien and incomprehensible to him the typical nigger reactions of amusement contempt and hatred for whites thus follow wimpy whites meanwhile admire the macho confidence of a chimp race,1,0,0,1,1,0,0,0,0
no niggers are niggers no matter where you find them precisely because they are niggers not that they have not been helped to be even worse through the guidance of jews,1,0,0,1,1,1,0,0,0
anybody watching tucker carlson right now fucking beaner has been in the country since years old and still can not speak proper english for fuck sake makes me want to pull my hair out,0,0,1,1,1,0,0,0,0
bitch fuck ur niceness drop the,0,0,1,1,0,0,0,0,1
i knew my black female privilege on twitter was short lived at least i can talk about black issues europe islam lefties commies fashies white liberals jews without being randomly suspended,0,1,0,1,1,1,0,0,0
i am wearing white pants and i look like a faggot,0,1,0,1,0,0,1,0,0
hello scum bag islam followers give me an arabic equivalent of the word guru no effing imam will not do they poison minds,0,0,1,1,1,1,0,0,0
sorry islam law lied everything,0,1,0,0,0,1,0,0,0
women go broke and start telling niggas they pregnant so send some abortion money,0,1,0,1,0,0,0,0,1
chinaman satanist lee hsien loong criminals just had audible chatter in wellington circle cavinder bull visited marsiling lane singapore some time back showing family photos and giving false information,1,0,0,1,1,0,0,0,0
women be so aggressive when they are horny,0,1,0,1,0,0,0,0,1
nice idea but i doubt it as my jewish gf back in hs used to say a jew is just a nigger turned inside out neither can ever be satisfied if you give a jew your teeth he will want your eyes too,1,0,0,1,1,1,0,0,0
the president said he wants countless numbers of immigrants to come to our country but they must come legally sotu,0,1,0,0,0,0,0,1,0
fuck these trifling ass hoes bruh,0,0,1,1,0,0,1,0,0
avoid newly found islamist extremism in turkey avoid the visit the newly found turkey joining hands with pakistan malaysia to form new jihadi nexus must avoided unite to hit the newly found islamist jihadi next the tours are historical low,0,1,0,1,0,0,0,0,1
you all be wanting a real bitch then do not know what to do wit her,0,1,0,1,0,0,1,0,0
please people please stop posting photos of that ulgy bitch that lost the election and of that moslem faggot that never was president please i am sick of their faces,1,0,0,1,0,1,1,1,0
nigger shit fuck ass cunt,1,0,0,1,1,0,0,0,0
trump makes them strip off their masks but is this a case of trump pushing them to the left on they are simply of the left controlled opposition bill c said the same things as trump about immigration but the only wetback he wanted deported was elian gonzales,1,0,0,1,1,0,0,0,0
women football announcers are so bad ratings dropped another as nfl ncaa used women announcers this weekend to make up for the sexual harassment of nfl owners,0,0,1,1,0,0,1,0,0
obama the muslim call to prayer is the most beautiful sound i will fundamentally transform america my muslim faith these shocking statements were made before half of our treasonous brain dead voting population voted for a known enemy of america what did they think fundamentally transform meant knowshistory,0,0,1,1,0,1,0,0,0
islam is a religion full of paedophiles and thick as shit sand niggers,1,0,0,1,1,1,0,0,0
affirmattive can not rely on the police or government they are positively discriminating to these fucking wogs and moslem inbreeds,1,0,0,1,1,1,0,0,0
the left applauds transgenderism it is an act of courage that must be celebrated legally endorsed and protected and woe to anyone who disagrees the left approves of transgenderism as strongly is it reproves a gay man woman wanting to transition into a heterosexual legally forbids any assistance,0,0,1,1,0,0,0,0,0
the war queer was a homosexual from newcastle,0,1,0,1,0,0,0,0,1
always fun to laugh at the niggers kikes faggots dykes and other low lifes they deserve what they get,1,0,0,1,1,0,1,0,0
mass shootings this year and not one committed by a black man or an illegal alien let that sink in,0,1,0,1,0,0,0,1,0
imagine them telling hobi what does his name means in arabic then when seokjin asking what does his mean bruh,0,1,0,1,0,0,0,0,1
now there is the inner nazi comming out just like most white people blacklivesmatter,0,0,1,1,1,0,0,0,0
congrats on making the kike hate list whoohoo be careful out there brother,1,0,0,1,0,1,0,0,0
maxine waters a us congresswoman openly called for threats harassment and assault on trump supporters sometime ago months ago how is this legal for a congresswoman to say this,0,1,0,1,0,0,0,0,1
jews declare war on poland only because everyone there knows the death camps were hotels disquised as camps were jews spent the entire war laughing at the naive goyim that died only so that they could create israel,1,0,0,1,0,1,0,0,0
there already enough photos of that retarded freak of nature on its twitter page,0,0,1,1,0,0,0,0,1
had a dream my lyft was trying to kidnap me i beat that bitch ass and stole the car,0,1,0,1,0,0,0,0,1
lmao oh ok i ama talking bout a dyke in the line he need to let you text him your picks and bring the bread,0,0,1,1,0,0,1,0,0
chicago sanctuary city hahaha a couple months in that war zone ought to be enough to allow illegals to qualify as refugees back in their home countries,0,0,1,1,0,0,0,1,0
lmfao man city got hoed out,0,1,0,1,0,0,0,0,1
maybe you should stop spinning dreidels and freebasing pennies while you larp as some paki thot,1,0,0,1,0,0,0,0,0
this is fucking bullshit the sand niggers got told they were being sent back so they rioted they were not protesting conditions daily mail is horse shit,1,0,0,1,1,0,0,0,0
i do not think founding fathers meant islam or budhism,0,0,1,1,0,1,0,0,0
rockets got hoed big time,0,1,0,1,0,0,0,0,1
mfs be trynna tell me i m ratchet and ghetto no tf i m not i hate that loud want to be seen shit,0,0,1,1,0,0,0,0,1
fuck you retard,0,0,1,1,0,0,0,0,1
is that why its illegal to say the holocaust is a lie or is it because jews do not want people find out the holocaust is a lie forgivehitler,1,0,0,1,0,1,0,0,0
the us has several forms of bigotry racism nativism myzoginy islamophobia anti semitism white men who are not on a receiving end of any learned to use the language of opposing one as a cover or justification for indulging in one or more of the rest,0,1,0,1,0,0,0,0,1
a guy who have a superiority complex about islam did not go to a muslim country andar ka indian mara nahi i love my india par rehna nahi hair i love muslim countries par rehna nah hai,0,1,0,1,0,0,0,0,1
wtf who are we vote against please in form because just spout crap i am not going fallow facts and truths are what i am all about not crazy conspconspercy craps doo doo or very racist shit yes i have said bad words nigger,1,0,0,1,1,0,0,0,0
your memes are shit you can only call someone a kike and that it,1,0,0,1,0,1,0,0,0
fellas would you fuck a bitch with no arms,0,0,1,1,0,0,1,0,0
assmador can not go outside now that bad optics as for cantwell he probably got other things on his mind than what a sasquatch that pretends to be a nigger is doing,1,0,0,1,1,0,0,0,0
although i do not condone the use of that word we were sand n word so relatively arabs can say it i just do not see the necessity,0,1,0,1,1,0,0,0,0
our cultural commonalities with india are numerous some observe that india is our greatest ally in the region but they are unaware of it because we usually ignore them most people admire gandhi for his peaceful solutions his own people killed him over muzzie issues,0,0,1,1,0,1,0,0,0
me confuses theodore and we might watch game of his muslim ban got blocked by a nice meal,0,1,0,0,0,0,0,0,1
does anyone recognize this google girl we are supposed to be celebrating she is a random brown person i can not remember the last time anyone that could be recognized as a white man specifically has been hurrahed by google for no particular reason,0,0,1,1,1,0,0,0,0
comic book readers prove no fan of progressives dismal sales marvel cancels all lgbtq queer culture feminist illegal immigrant black lives matter social justice themed comics gab gabfam speakfreely chat americans,0,1,0,1,0,0,0,0,1
